id,glpi_id,titulo,status_id,prioridade_id,tipo_id,criado_em,solucionado_em,tempo_para_resolver,tempo_para_atribuir,categoria,entidade,localizacao,tecnicos,requerentes
3055,3146,INCIDENTE  - ALA RESIDENCIAL,6,3,2,2024-01-03 10:22:10+00:00,2024-01-03 11:51:54+00:00,,,DTIC > INFRAESTRUTURA > OUTROS,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,Palacio Piratini - Ala Residencial,edson-silva,"bruno-rien, junior-bittencourt"
3056,3147,Acesso a Sistemas  - Geral - DESBLOQUEAR USUÁRIO,6,3,2,2024-01-03 10:33:02+00:00,2024-01-03 11:00:29+00:00,,,,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,anderson-oliveira,lucas-fagundes
3057,3148,Acesso a Sistemas Rede Piratini,6,3,2,2024-01-03 13:22:46+00:00,2024-01-03 15:56:54+00:00,,,ACESSO A SISTEMAS > REDE > LIBERAÇÃO DE ACESSO > NOVO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,anderson-oliveira,fabio-rauber
3058,3149,ENVIO/REENVIO CREDENCIAIS DE TÚNEL // CC - EB // claudiana-loureiro,6,3,2,2024-01-03 12:00:00+00:00,2024-01-04 08:56:55+00:00,,,ACESSO A SISTEMAS > REDE > TÚNEL PROCERGS,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,pablo-guimaraes,pablo-guimaraes
3059,3150,Atendimento ao usuário Suporte - CAFF - GPE,6,3,2,2024-01-03 14:51:22+00:00,2024-01-12 16:24:02+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GVG,,"anderson-oliveira, leonardo-riela",carla-calero
3060,3151,PROA LIBERAR ACESSO A GRUPO,6,3,2,2024-01-03 16:38:47+00:00,2024-01-03 17:26:46+00:00,,,ACESSO A SISTEMAS > SOE > PROA > ADICIONAR A GRUPO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,miguelangelo,fabio-rauber
3061,3152,Atendimento ao usuário Suporte - jornalismo,6,3,2,2024-01-03 17:29:38+00:00,2024-01-04 10:19:00+00:00,,,DTIC > SISTEMAS > ALTERAÇÃO DE ACESSO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > SECOM,,pablo-guimaraes,andre-graminho
3062,3153,INGRESSO DE SERVIDOR,6,4,2,2024-01-04 09:03:57+00:00,2024-01-04 14:12:00+00:00,,,,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL > Secretaria-Executiva > Subchefia Administrativa > Departamento de Gestão de Atos e Pessoal > Divisão de Gestão de Pessoas,,"miguelangelo, anderson-oliveira",silvia-leopoldino
3063,3154,INCIDENTE  - ala residencial,6,3,2,2024-01-04 09:33:49+00:00,2024-01-04 09:50:37+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,anderson-oliveira,camila-beck
3064,3155,Atendimento ao usuário Suporte - ADMINISTRATIVO,6,3,2,2024-01-04 09:53:31+00:00,2024-01-04 15:47:01+00:00,,,IMPRESSORA > ATOLAMENTO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > SECOM,,anderson-oliveira,andre-graminho
3065,3156,Acesso a Sistemas  - FPE - LIBERAR ACESSO,6,3,2,2024-01-04 13:18:08+00:00,2024-01-04 15:17:03+00:00,,,,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,anderson-oliveira,rodrigo-pias
3066,3157,Incidente 5175373 // PROCERGS // piratinipaeps02,6,3,1,2024-01-04 14:10:41+00:00,2024-01-05 11:08:29+00:00,,,DTIC > SISTEMAS > CONFIGURAÇÃO DE SOFTWARE,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS,,jorge-vicente,jorge-vicente
3067,3158,Ingresso SILVANE RATZ,6,3,2,2024-01-04 14:14:52+00:00,2024-01-04 14:15:12+00:00,,,ACESSO A SISTEMAS > REDE > LIBERAÇÃO DE ACESSO > NOVO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,Casa Civil 1005 > 1° Andar,anderson-oliveira,"gustavo-sehnem, ariane-silveira"
3068,3159,Reset de senha Adriana Fraco,6,3,2,2024-01-05 09:11:07+00:00,2024-01-05 09:11:26+00:00,,,ACESSO A SISTEMAS > REDE > RESET DE SENHA,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,anderson-oliveira,adriana-faraco
3069,3160,Atendimento ao usuário Suporte - Departamento de Conservacao e Memoria ,6,3,2,2024-01-05 13:38:25+00:00,2024-01-09 17:18:52+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,anderson-oliveira,bruno-rien
3070,3161,OFFICE 365 // ASSESSORIA ESPECÍFICA  - Banrisul,6,3,2,2024-01-05 14:16:52+00:00,2024-01-05 15:50:21+00:00,,,ACESSO A SISTEMAS > OFFICE 365,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,anderson-oliveira,adriana-bielefeld
3071,3162,Reinicialização de Senha Soe // SECOM - DF // vanessa-rosa,6,3,2,2024-01-05 12:00:00+00:00,2024-01-10 11:18:53+00:00,,,ACESSO A SISTEMAS > SOE,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > SECOM,,pablo-guimaraes,paulo-duarth
3072,3163,Atendimento ao usuário Suporte - jornalismo,6,3,2,2024-01-05 14:56:56+00:00,2024-01-05 15:49:01+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > SECOM,,pablo-guimaraes,andre-graminho
3073,3164,Atendimento ao usuário Suporte - Maua 1050,6,3,2,2024-01-08 08:46:38+00:00,2024-01-08 09:00:26+00:00,,,ACESSO A SISTEMAS > REDE > RESET DE SENHA,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,anderson-oliveira,maristela-kaminski
3074,3165,Atendimento ao usuário Suporte - SALA SUPERVISÃO TERCEIRIZADA,6,3,2,2024-01-08 09:05:00+00:00,2024-01-08 09:10:23+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,anderson-oliveira,junior-bittencourt
3075,3166,Atendimento ao usuário Suporte - Divisão de Conservação ,6,3,2,2024-01-08 09:12:16+00:00,2024-01-08 11:47:55+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,thales-leite,rodrigo-pias
3076,3167,Acesso a Sistemas  - FPE - LIBERAR ACESSO,6,3,2,2024-01-08 09:15:46+00:00,2024-01-12 14:23:27+00:00,,,ACESSO A SISTEMAS > SOE > FPE,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,pablo-guimaraes,rodrigo-pias
3077,3168,INCIDENTE  - Cerimonial,6,3,2,2024-01-08 09:21:44+00:00,2024-01-08 10:05:39+00:00,,,DTIC > INFRAESTRUTURA > OUTROS,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,alessandro-vieira,joao-bomfim
3078,3169,Acesso a Sistemas Rede Piratini,6,3,2,2024-01-08 09:39:54+00:00,2024-01-10 09:03:16+00:00,,,ACESSO A SISTEMAS > REDE > LIBERAÇÃO DE ACESSO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GVG,,pablo-guimaraes,melissa-bulegon
3079,3170,Atendimento ao usuário Suporte - Departamento de Gestão e Documentação do Gabinete do Governador,6,3,2,2024-01-08 09:46:11+00:00,2024-01-08 10:01:20+00:00,,,ACESSO A SISTEMAS > REDE > RESET DE SENHA,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,anderson-oliveira,joao-ramos
3080,3171,Acesso a Sistemas  - SOE Web - DESBLOQUEAR USUÁRIO,6,3,2,2024-01-08 10:04:42+00:00,2024-01-11 16:38:51+00:00,,,,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,pablo-guimaraes,daniela-baum
3081,3172,Atendimento ao usuário Suporte - Departamento de Conservação e Memória,6,3,2,2024-01-08 10:27:19+00:00,2024-01-08 10:58:48+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,silvio-valim,alvaro-aguiar
3082,3173,Acesso a Sistemas  - FPE - LIBERAR ACESSO,6,3,2,2024-01-08 10:27:22+00:00,2024-01-12 09:15:40+00:00,,,,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,pablo-guimaraes,almeris-junior
3083,3174,Atendimento ao usuário Suporte - Departamento de Gestão Documental e de Bens Materiais e Patrimoniais,6,3,2,2024-01-08 11:16:04+00:00,2024-01-18 11:54:44+00:00,,,ACESSO A SISTEMAS > SOE > PROA > REMOVER DE GRUPO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,miguelangelo,diego-mattiello
3084,3175,Acesso a Sistemas Rede Piratini,6,3,2,2024-01-08 11:19:18+00:00,2024-01-08 11:29:27+00:00,,,ACESSO A SISTEMAS > REDE > RESET DE SENHA,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,anderson-oliveira,patricia-bicoski
3085,3176,Problema com rede \ Conservação \ Melina,6,3,2,2024-01-08 12:00:00+00:00,2024-01-08 12:00:00+00:00,,,ACESSO A SISTEMAS > REDE,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,alessandro-vieira,melina-andrade
3086,3177,Atendimento ao usuário Suporte - Gabinete do Governador,6,3,2,2024-01-08 11:51:30+00:00,2024-01-09 13:42:14+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,,luciana-ghiggi
3087,3178,IMPRESSORA,6,3,2,2024-01-08 12:55:22+00:00,2024-01-08 13:29:48+00:00,,,IMPRESSORA,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,,luisa-maestri
3088,3179,Acesso a Sistemas  - Geral - LIBERAR ACESSO,6,3,2,2024-01-08 13:12:12+00:00,2024-01-11 17:16:00+00:00,,,,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GVG,,"pablo-guimaraes, anderson-oliveira",carla-calero
3089,3180,OFFICE 365 // ASSESSORIA ESPECÍFICA  - GABINETE CASA MILITAR,6,3,2,2024-01-08 13:15:24+00:00,2024-01-08 14:53:44+00:00,,,ACESSO A SISTEMAS > OFFICE 365,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,silvio-valim,roberta-martins
3090,3181,Acesso a Sistemas Rede Piratini,6,3,2,2024-01-08 14:14:20+00:00,2024-01-08 14:49:40+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,anderson-oliveira,rodrigo-pias
3091,3182,Usuário bloqueado SOE,6,3,2,2024-01-08 15:05:22+00:00,2024-01-08 15:08:59+00:00,,,,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,anderson-oliveira,antonio-padilha
3092,3183,Atendimento ao usuário Suporte - Corpo da Guarda do Palacio Piratini,6,3,2,2024-01-08 15:21:57+00:00,2024-01-09 09:28:30+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,anderson-oliveira,paulo-pacheco
3093,3184,Desbloquear usuário PROA,6,3,2,2024-01-08 15:25:34+00:00,2024-01-08 15:51:31+00:00,,,DTIC > SISTEMAS > ALTERAÇÃO DE ACESSO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,pablo-guimaraes,antonio-padilha
3094,3185,Configuração de Equipamento - CAFF,6,3,2,2024-01-08 15:46:20+00:00,2024-01-12 16:21:12+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GVG,,"anderson-oliveira, leonardo-riela",carla-calero
3095,3186,OFFICE 365 // ASSESSORIA ESPECÍFICA  - Subchefia Geral,6,3,2,2024-01-08 15:57:24+00:00,2024-01-09 09:23:36+00:00,,,ACESSO A SISTEMAS > OFFICE 365,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,anderson-oliveira,graca-godinho
3096,3187,Atendimento ao usuário Suporte - RS Seguro- Gabinete do Governador ,6,3,2,2024-01-09 09:09:18+00:00,2024-01-09 09:15:58+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GVG,,anderson-oliveira,carla-cardoso
3097,3188,ACESSO A SISTEMAS CADASTRO DE ID PARA IMPRESSÃO,6,3,2,2024-01-09 09:38:16+00:00,2024-01-09 09:58:06+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GVG,,anderson-oliveira,carla-calero
3098,3189,Atendimento ao usuário Suporte - Publicidade,6,3,2,2024-01-09 10:12:41+00:00,2024-01-12 14:12:27+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > SECOM,,,andre-graminho
3099,3190,Migrar Office E3 // CC - Mecanografia // Alex Sandro,6,3,2,2024-01-09 10:43:57+00:00,2024-01-09 10:44:05+00:00,,,ACESSO A SISTEMAS > OFFICE 365,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,silvio-valim,alex-jardim
3100,3191,INCIDENTE  - Departamento de Conservação e Memória - Ala Residencial ,6,3,2,2024-01-09 11:03:00+00:00,2024-01-09 11:14:57+00:00,,,ACESSO A SISTEMAS > REDE > RESET DE SENHA,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GG,,anderson-oliveira,patricia-bicoski
3101,3192,Atendimento ao usuário Suporte - Defesa Civil,6,3,2,2024-01-09 11:05:29+00:00,2024-03-27 14:54:07+00:00,,,DTIC > SISTEMAS > CONFIGURAÇÃO DE SOFTWARE,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,jorge-vicente,fabio-rauber
3102,3193,Acesso a Sistemas Rede Piratini,6,3,2,2024-01-09 12:41:34+00:00,2024-01-09 13:23:18+00:00,,,ACESSO A SISTEMAS > REDE > LIBERAÇÃO DE ACESSO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > GVG,,silvio-valim,melissa-bulegon
3103,3194,Acesso a Sistemas Rede Piratini,6,3,2,2024-01-09 13:52:33+00:00,2024-01-09 14:20:37+00:00,,,ACESSO A SISTEMAS > REDE > LIBERAÇÃO DE ACESSO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,anderson-oliveira,arlindo-oliveira
3104,3195,PROA LIBERAR ACESSO A GRUPO,6,3,2,2024-01-09 14:11:03+00:00,2024-02-15 11:43:33+00:00,,,ACESSO A SISTEMAS > SOE > PROA > ADICIONAR A GRUPO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA CIVIL,,"pablo-guimaraes, miguelangelo",jorge-sari
3105,3196,Atendimento ao usuário Suporte - ADMINISTRATIVO,6,3,2,2024-01-09 14:34:00+00:00,2024-01-09 15:39:14+00:00,,,AJUDA E SUPORTE > ATENDIMENTO AO USUÁRIO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > SECOM,,anderson-oliveira,andre-graminho
3106,3197,Acesso a Sistemas Rede Piratini,6,3,2,2024-01-09 16:25:01+00:00,2024-01-10 08:57:48+00:00,,,ACESSO A SISTEMAS > REDE > LIBERAÇÃO DE ACESSO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,anderson-oliveira,arlindo-oliveira
3107,3198,PROA LIBERAR ACESSO A GRUPO,6,3,2,2024-01-09 16:52:20+00:00,2024-01-12 10:57:40+00:00,,,ACESSO A SISTEMAS > SOE > PROA > ADICIONAR A GRUPO,Entidade raiz > PIRATINI > CENTRAL DE ATENDIMENTOS > CASA MILITAR,,miguelangelo,arlindo-oliveira
